,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
19,ROOFTOP,"400 King St, Estevan, SK S4A 2B4, Canada",ChIJKzOiMpgiIFMR2zNqj_NCYkg,"400 King Street,Estevan,SK,Canada,S4A2B4",49.14561,-102.978022,1,S4A 2B4,OK,street_address
20,ROOFTOP,"400 McDonald St, Regina, SK S4N 6E1, Canada",ChIJLxqSKAofHFMR06LRKrhL4bU,"400 McDonald St.,Regina,SK,Canada,S4N6E1",50.4726711,-104.5829049,1,S4N 6E1,OK,street_address
21,ROOFTOP,"400 QC-132, Saint-Constant, QC J5A 2J8, Canada",ChIJJzHVlxASyUwRdlccUYw8Iys,"400 Route 132,St-Constant,QC,Canada,J5A2E7",45.3920445,-73.5824806,1,J5A 2J8,OK,street_address
22,ROOFTOP,"400 Rue Barkoff, Trois-Rivières, QC G8T 9P5, Canada",ChIJqwv2rvTIx0wRlL4Y3vmDAik,"400 rue Barkhoff,Trois Rivieres,QC,Canada,G8T9P5",46.3746477,-72.5558756,1,G8T 9P5,OK,premise
23,ROOFTOP,"400 Rue Laverdure, Sainte-Agathe-des-Monts, QC J8C 1K9, Canada",ChIJZ8MBE00Vz0wR72pNsdd0bPk,"400 Rue Laverdure,Ste-Agathe-Des-Monts,QC,Canada,J8C0A2",46.04348160000001,-74.27474649999999,1,J8C 1K9,OK,premise
24,ROOFTOP,"400 Sandwich St S, Amherstburg, ON N9V 3L4, Canada",ChIJCXgvI5A8O4gR8ILFpJlB3VM,"400 Sandwich St,Amherstburg,ON,Canada,N9V3L4",42.0965682,-83.1098639,1,N9V 3L4,OK,street_address
25,ROOFTOP,"400 Sandwich St S, Amherstburg, ON N9V 3L4, Canada",ChIJCXgvI5A8O4gR8ILFpJlB3VM,"400 SANDWICH ST S,Amherstburg,ON,Canada,N9V3L4",42.0965682,-83.1098639,1,N9V 3L4,OK,street_address
26,ROOFTOP,"4000 Boulevard des Récollets, Trois-Rivières, QC G9A 6K9, Canada",ChIJLyaYEVvPx0wRmHRUfvY2CyQ,"4000 Boulevard des Récollets,Trois Rivieres,QC,Canada,G9A6K9",46.3282672,-72.5679763,1,G9A 6K9,OK,subpremise
27,ROOFTOP,"4004 50 Ave, Athabasca, AB T9S 1M2, Canada",ChIJT1NJa23Xo1MR2wlw80lV4Hw,"4004 50 Ave,Athabasca,AB,Canada,T9S1M2",54.7210615,-113.2702917,1,T9S 1M2,OK,premise
28,ROOFTOP,"4006 Johnston Rd, Port Alberni, BC V9Y 5N3, Canada",ChIJf1gTU-X2iFQRQtUD6erM3uk,"4006 Johnston Road,Port Alberni,BC,Canada,V9Y5N3",49.2637799,-124.794481,1,V9Y 5N3,OK,street_address
29,ROOFTOP,"400 Emerald Dr, Sherwood Park, AB T8H 0P5, Canada",ChIJxeVm-uw9oFMRKHmZa_SQDMg,"400-7000 EMERALD DR,Sherwood Park,AB,Canada,T8H0P5",53.5649666,-113.293331,1,T8H 0P5,OK,street_address
30,ROOFTOP,"401 Boulevard Curé-Labelle, Rosemère, QC J7A 3T2, Canada",ChIJlduWnLMnyUwRXzK7NUnC27Y,"401 Boulevard Cure-Labelle,Rosemere,QC,Canada,J7A3T2",45.6314047,-73.8178734,1,J7A 3T2,OK,street_address
31,ROOFTOP,"401 Boulevard Curé-Labelle, Rosemère, QC J7A 3T2, Canada",ChIJlduWnLMnyUwRXzK7NUnC27Y,"401 Boulevard Cure-Labelle,Rosemere,QC,Canada,J7A3T2",45.6314047,-73.8178734,1,J7A 3T2,OK,street_address
32,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
33,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
34,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
35,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
36,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
37,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
38,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
39,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
40,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
41,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
42,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
43,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
44,ROOFTOP,"401 Boul Labelle, Rosemère, QC J7A 3T2, Canada",ChIJi6UTQLMnyUwRZ_1P43qmqgA,"401 Boulevard Labelle,Rosemere,QC,Canada,J7A3T2",45.6306061,-73.8172305,1,J7A 3T2,OK,subpremise
45,ROOFTOP,"401 Kent St W, Lindsay, ON K9V 4Z1, Canada",ChIJZ6_pOMN71YkRB0-kEsRlga8,"401 Kent St W,Lindsay,ON,Canada,K9V4Z1",44.3485431,-78.7601955,1,K9V 4Z1,OK,premise
46,ROOFTOP,"401 Kent St W, Lindsay, ON K9V 4Z1, Canada",ChIJZ6_pOMN71YkRB0-kEsRlga8,"401 Kent St W,Lindsay,ON,Canada,K9V4Z1",44.3485431,-78.7601955,1,K9V 4Z1,OK,premise
47,ROOFTOP,"401 Kent St W, Lindsay, ON K9V 4Z1, Canada",ChIJZ6_pOMN71YkRB0-kEsRlga8,"401 Kent St W,Lindsay,ON,Canada,K9V4Z1",44.3485431,-78.7601955,1,K9V 4Z1,OK,premise
48,ROOFTOP,"40242 Glenalder Pl, Squamish, BC V8B 0G2, Canada",ChIJLS_alwn5hlQRz-DpKRb7I4w,"40242 Glenalder Place,Squamish,BC,Canada,V8B0G2",49.7380187,-123.1335502,1,V8B 0G2,OK,street_address
49,ROOFTOP,"4025 Dorchester Rd, Niagara Falls, ON L2E 6N1, Canada",ChIJLbwWS6pE04kRfYEOgwWtUXA,"4025 Dorchester Road,Niagara Falls,ON,Canada,L2E7K8",43.11463380000001,-79.11242519999999,1,L2E 6N1,OK,street_address
50,ROOFTOP,"40282 Glenalder Pl, Squamish, BC V8B 0G2, Canada",ChIJH1nVnAn5hlQR9X8WwENLCkk,"40282 Glenalder Pl,Squamish,BC,Canada,V8B0G2",49.7386621,-123.1333327,1,V8B 0G2,OK,subpremise
51,ROOFTOP,"403 Bank St, Ottawa, ON K2P 1Y6, Canada",ChIJAdWIBa4FzkwR2gmJhdT3o-U,"403 Bank Street,Ottawa,ON,Canada,K2P1Y6",45.4131143,-75.6937765,1,K2P 1Y6,OK,premise
52,ROOFTOP,"4030 Rue Ontario E, Montréal, QC H1W 1T2, Canada",ChIJEWVszYkbyUwRStUUoEEJQEM,"4030 Rue Ontario Est,Montreal,QC,Canada,H1W1T2",45.54966,-73.54146209999999,1,H1W 1T2,OK,street_address
53,ROOFTOP,"4036 Rue Ontario E, Montréal, QC H1W 1T2, Canada",ChIJ83ZC0okbyUwR_LfFtpxvj7o,"4036 Rue Ontario E,Montreal,QC,Canada,H1W1T2",45.549749,-73.541348,1,H1W 1T2,OK,street_address
54,RANGE_INTERPOLATED,"4036 Rue Sainte-Catherine O, Westmount, QC H3Z 1P2, Canada",Ejo0MDM2IFJ1ZSBTYWludGUtQ2F0aGVyaW5lIE8sIFdlc3Rtb3VudCwgUUMgSDNaIDFQMiwgQ2FuYWRhIhsSGQoUChIJV1DJv3IayUwRPUCuyiMzEmsQxB8,"4036 rue Sainte-Catherine Ouest,Westmount,QC,Canada,H3Z1P2",45.48826,-73.5854676,1,H3Z 1P2,OK,street_address
55,ROOFTOP,"4038 Hwy 7, Unionville, ON L3R 0W9, Canada",ChIJ40YLC03U1IkR3UUgf0lmtrI,"4038 Hwy 7 East,Markham,ON,Canada,L3R2L5",43.8592317,-79.32252629999999,1,L3R 0W9,OK,premise
56,ROOFTOP,"404 La Ronge Ave, La Ronge, SK S0J 1L0, Canada",ChIJGb6HBnolVVIRP4LHfDlA9OY,"404 La Ronge Ave,La Ronge,SK,Canada,S0J1L0",55.09981819999999,-105.2975402,1,S0J 1L0,OK,street_address
57,ROOFTOP,"40437 Tantalus Rd, Squamish, BC V8B 0N2, Canada",ChIJzaeg9Qv5hlQRsZLEsE2iAHI,"40437 Tantalus Rd.,Squamish,BC,Canada,V0N1T0",49.7414613,-123.1335442,1,V8B 0N2,OK,premise
58,ROOFTOP,"40-445 St Albert Trail, St. Albert, AB T8N 6T9, Canada",ChIJvaLTpuYloFMRK1nLfY3utPU,"40-445 St. Albert Trail,St. Albert,AB,Canada,T8N6T9",53.6471938,-113.6255655,1,T8N 6T9,OK,premise
59,ROOFTOP,"405 Sackville Dr, Lower Sackville, NS B4C 2R9, Canada",ChIJnSMNSPGIWUsRPfsYVc0BrRo,"405 Sackville Drive,Lower Sackville,NS,Canada,B4C2R9",44.7645203,-63.6759571,1,B4C 2R9,OK,premise
60,ROOFTOP,"4050 Boulevard Josaphat-Rancourt, Sherbrooke, QC J1L 3C6, Canada",ChIJ1wabx_m0t0wRYtNQkrkHfdE,"4050 boul.Josaphat Ranc,Sherbrooke,QC,Canada,J1L3C6",45.4184244,-71.9640141,1,J1L 3C6,OK,"department_store,establishment,point_of_interest,store"
61,ROOFTOP,"408 50 St, Edson, AB T7E 1T8, Canada",ChIJxUpdwHoinFMRVZBY8DvD_HQ,"408 50TH STREET,Edson,AB,Canada,T7E1T8",53.5832633,-116.4332589,1,T7E 1T8,OK,subpremise
62,ROOFTOP,"4080 3 St E, Claresholm, AB T0L 0T0, Canada",ChIJOaoJTOE7blMRWsrwFKAJknY,"4080 3rd ST E,Claresholm,AB,Canada,T0L0T0",50.0149231,-113.5735216,1,T0L 0T0,OK,premise
63,ROOFTOP,"4080 Hwy 7, Woodbridge, ON L4L 1A6, Canada",ChIJi5aOFfUvK4gRh9XWcuBiRzE,"4080 Hwy. 7,Woodbridge,ON,Canada,L4L1A6",43.7875644,-79.55871960000002,1,L4L 1A6,OK,premise
64,ROOFTOP,"409 E Hills Blvd SE, Calgary, AB T1X 1G6, Canada",ChIJudv0h3x7cVMR8LkqPtqAXTg,"409 East Hills Blvd SE,Calgary,AB,Canada,T2A4X7",51.0389894,-113.908861,1,T1X 1G6,OK,street_address
65,ROOFTOP,"41 Mapleview Dr E, Barrie, ON L4N 9A9, Canada",ChIJTyfko0W8KogRtCyHxfIA7w4,"41 Mapleview Drive East,Barrie,ON,Canada,L4N9A9",44.3341262,-79.6821337,1,L4N 9A9,OK,premise
66,ROOFTOP,"41 Mapleview Dr E, Barrie, ON L4N 9A9, Canada",ChIJTyfko0W8KogRtCyHxfIA7w4,"41 Mapleview Drive East,Barrie,ON,Canada,L4N9A9",44.3341262,-79.6821337,1,L4N 9A9,OK,premise
67,ROOFTOP,"410 Baseline Rd #100, Sherwood Park, AB T8H 2A7, Canada",EjcxMDAsIDQxMCBCYXNlbGluZSBSZCwgU2hlcndvb2QgUGFyaywgQUIgVDhIIDJBNywgQ2FuYWRhIh8aHQoWChQKEgnDbvG7JRagUxFrZ2yflSAxQRIDMTAw,"410 Baseline Road, Unit 100,Sherwood Park,AB,Canada,T8H2A7",53.5420482,-113.2931574,1,T8H 2A7,OK,subpremise
68,ROOFTOP,"4100 70 Ave, Lloydminster, AB T9V 2X3, Canada",ChIJyVUmpG-yCVMRbfFZVVJDLXE,"4100 70 Ave,Lloydminster,AB,Canada,T9V1X3",53.27430099999999,-110.0476909,1,T9V 2X3,OK,street_address
69,ROOFTOP,"4100 Baldwin St S, Whitby, ON L1R 3H8, Canada",ChIJrwPsyOge1YkR_mMBdmzT6Xs,"4100 BALDWIN ST S,Whitby,ON,Canada,L1R3H8",43.9178112,-78.9602882,1,L1R 3H8,OK,premise
70,ROOFTOP,"411 Bayfield St, Barrie, ON L4M 5E5, Canada",ChIJL-1B9eWiKogR_BxuoCU9dgU,"411 Bayfield Street,Barrie,ON,Canada,L4M6E5",44.41021749999999,-79.706244,1,L4M 5E5,OK,premise
71,GEOMETRIC_CENTER,"411 Confederation Dr, Saskatoon, SK S7L 5C3, Canada",ChIJrZlLj133BFMRqcca0uxOpEU,"411 Confederation Rd,Saskatoon,SK,Canada,S7L5C3",52.1319863,-106.726012,1,S7L 5C3,OK,premise
72,ROOFTOP,"411 Louth St, St. Catharines, ON L2S 4A2, Canada",ChIJy0N4zr9R04kRqD9bwFHbmCM,"411 Louth Street,St. Catharines,ON,Canada,L2S4A2",43.1538816,-79.26656059999999,1,L2S 4A2,OK,premise
73,ROOFTOP,"4115 Walker Rd, Windsor, ON N8W 5M1, Canada",ChIJCQdkaJssO4gR03RD6qONWBU,"4115 Walker Rd,Windsor,ON,Canada,N8W3T6",42.2609103,-82.9698935,1,N8W 5M1,OK,street_address
74,ROOFTOP,"4118 Walker Rd, Windsor, ON N8W 3T5, Canada",ChIJD2toyN4rO4gR6M2L4RTMwCk,"4118 Walker Rd,Windsor,ON,Canada,N8W3T5",42.2605831,-82.9668949,1,N8W 3T5,OK,subpremise
75,ROOFTOP,"412 St Clair St, Chatham, ON N7L 3K5, Canada",ChIJ2aHWp2_4L4gR_t-QSMMA4ik,"412 St. Clair St,Chatham,ON,Canada,N7L3K5",42.414874,-82.20141869999999,1,N7L 3K5,OK,subpremise
76,ROOFTOP,"4120 45A St, Rocky Mountain House, AB T4T 1A9, Canada",ChIJN0txdiHZdVMRar6llpnxKkI,"4120 45A St,Rocky Mountain House,AB,Canada,T4T1A9",52.361468,-114.9118613,1,T4T 1A9,OK,premise
77,ROOFTOP,"4120 Dixie Rd, Mississauga, ON L4W 4V8, Canada",ChIJVwvCiYA4K4gRQjOFhmg1qEM,"4120 Dixie Rd ,Mississauga,ON,Canada,L4W4V8",43.62473199999999,-79.6064425,1,L4W 4V8,OK,street_address
78,ROOFTOP,"4122 Calgary Trail, Edmonton, AB T6J 6Y6, Canada",ChIJwxFklTAfoFMR8EfEoO1lOb0,"4122 Calgary Trail,Edmonton,AB,Canada,T6J6Y6",53.4775525,-113.4985257,1,T6J 6Y6,OK,premise
79,ROOFTOP,"4125 Boulevard des Forges, Trois-Rivières, QC G8Y 1W1, Canada",ChIJA1DOSdrIx0wR55_UtqNiaps,"4125 Boulevard Des Forges,Trois Rivieres,QC,Canada,G8Y1W1",46.35577809999999,-72.58838589999999,1,G8Y 1W1,OK,street_address
80,ROOFTOP,"4125 Boulevard des Forges, Trois-Rivières, QC G8Y 1W1, Canada",ChIJA1DOSdrIx0wR55_UtqNiaps,"4125 Boulevard Des Forges,Trois Rivieres,QC,Canada,G8Y1W1",46.35577809999999,-72.58838589999999,1,G8Y 1W1,OK,street_address
81,ROOFTOP,"413 Kensington Ave, Bienfait, SK S0C 0M0, Canada",ChIJ_bxFHqAiIFMRFy7ye7v3cxA,"413 Kensington Ave,Estevan,SK,Canada,S4A2A5",49.1443269,-102.9659293,1,S0C 0M0,OK,premise
82,ROOFTOP,"413 Main St NW, Slave Lake, AB T0G 2A1, Canada",ChIJ6-z9e56SolMRgzXZ0U-fLEc,"413 Main St NE,SLAVE LAKE,AB,Canada,T0G2A4",55.2857078,-114.7714037,1,T0G 2A1,OK,street_address
83,ROOFTOP,"4130 Rue Wellington, Verdun, QC H4G 1V7, Canada",ChIJr0xqJmQQyUwRgGEy8fh1cEU,"4130 Rue Wellington,Verdun,QC,Canada,H4G1V7",45.4623786,-73.5668508,1,H4G 1V7,OK,street_address
84,ROOFTOP,"4131 Rochdale Blvd, Regina, SK S4N 1K5, Canada",ChIJY17Rl8geHFMR4ZspXm7fuJE,"4131 Rochdale Blvd,Regina,SK,Canada,S4X4P7",50.4960864,-104.6403918,1,S4N 1K5,OK,subpremise
85,ROOFTOP,"4141 Dixie Rd, Mississauga, ON L4W 1V5, Canada",ChIJwaKIJH44K4gR1VDhieNx2hc,"4141 Dixie Rd,Mississauga,ON,Canada,L4W1V5",43.625224,-79.6040702,1,L4W 1V5,OK,street_address
86,ROOFTOP,"4141 Dixie Rd, Mississauga, ON L4W 1V5, Canada",ChIJwaKIJH44K4gR1VDhieNx2hc,"4141 Dixie Rd,Mississauga,ON,Canada,L4W1V5",43.625224,-79.6040702,1,L4W 1V5,OK,street_address
87,ROOFTOP,"415 Montée Industrielle-et-Commerciale, Rimouski, QC G5M 1Y1, Canada",ChIJ2fGstsvZlUwRAPK7aB-_8KU,"415 Montee industrielle et Commerciale,Rimouski,QC,Canada,G5M1Y1",48.45369240000001,-68.49778239999999,1,G5M 1Y1,OK,street_address
88,ROOFTOP,"415 The Westway, Etobicoke, ON M9R 1H5, Canada",ChIJCzQoeuM5K4gRZv4EQrn481Q,"415 The Westway,Etobicoke,ON,Canada,M9R1H5",43.6830383,-79.56587549999999,1,M9R 1H5,OK,premise
89,,,,"4151 Hazelbridge Way, #1050,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
90,,,,"4151 Hazelbridge Way, #1230,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
91,,,,"4151 Hazelbridge Way, #1295,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
92,,,,"4151 Hazelbridge Way, #1410,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
93,,,,"4151 Hazelbridge Way, #1910,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
94,,,,"4151 Hazelbridge Way, #2082,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
95,,,,"4151 Hazelbridge Way, #2750,RICHMOND,BC,Canada,V6X4J7",,,0,,REQUEST_DENIED,
96,RANGE_INTERPOLATED,"4154 Rue Jean-Talon, Saint-Léonard, QC H1S 1J7, Canada",Ei80MTU0IFJ1ZSBKZWFuLVRhbG9uLCBTYWludC1Mw6lvbmFyZCwgUUMsIENhbmFkYSIbEhkKFAoSCYeEL9C5HslMEY1zGjPNATQnELog,"4154 Rue Jean-Talon Est,St-Leonard,QC,Canada,H1S2V4",45.56793039999999,-73.5901123,1,H1S 1J7,OK,street_address
97,ROOFTOP,"4160 Baldwin St S, Whitby, ON L1R 3H8, Canada",ChIJF6ZeUuge1YkRrcsGTfqKD74,"4160 Baldwin St S,Whitby,ON,Canada,L1R3H8",43.9192025,-78.96019980000001,1,L1R 3H8,OK,premise
98,ROOFTOP,"4160 Baldwin St S, Whitby, ON L1R 3H8, Canada",ChIJF6ZeUuge1YkRrcsGTfqKD74,"4160 Baldwin St S,Whitby,ON,Canada,L1R3H8",43.9192025,-78.96019980000001,1,L1R 3H8,OK,premise
99,ROOFTOP,"4160 Baldwin St S #9, Whitby, ON L1R 3H8, Canada",ChIJY5vsTege1YkRVDfg9PiPpz4,"4160 Baldwin St S, Bldg K, Unit 9,Whitby,ON,Canada,L1R3H8",43.9193173,-78.960244,1,L1R 3H8,OK,subpremise
100,ROOFTOP,"417 Rue Barkoff, Trois-Rivières, QC G8T 2A5, Canada",ChIJ-_igoIzIx0wR5sgJDCeZq-s,"417 Barkoff St,Trois Rivieres,QC,Canada,G8T2A5",46.37391179999999,-72.5543082,1,G8T 2A5,OK,street_address
101,ROOFTOP,"417 SK-48, Montmartre, SK S0G 3M0, Canada",ChIJA7sZ5-c_HlMRT_Bfz_5lwMw,"417 HWY 48,Montmartre,SK,Canada,S0G3M0",50.2219241,-103.4471318,1,S0G 3M0,OK,"electronics_store,establishment,point_of_interest,store"
102,RANGE_INTERPOLATED,"419 Boulevard Jessop, Rimouski, QC G5L 1N6, Canada",EjI0MTkgQm91bGV2YXJkIEplc3NvcCwgUmltb3Vza2ksIFFDIEc1TCAxTjYsIENhbmFkYSIbEhkKFAoSCREbDV7m2ZVMEXKJ1jLnpb7eEKMD,"419  boul. Jessop,Rimouski,QC,Canada,G5L7Y5",48.4680049,-68.5159171,1,G5L 1N6,OK,street_address
103,RANGE_INTERPOLATED,"419 Boulevard Jessop, Rimouski, QC G5L 1N6, Canada",EjI0MTkgQm91bGV2YXJkIEplc3NvcCwgUmltb3Vza2ksIFFDIEc1TCAxTjYsIENhbmFkYSIbEhkKFAoSCREbDV7m2ZVMEXKJ1jLnpb7eEKMD,"419  boul. Jessop,Rimouski,QC,Canada,G5L7Y5",48.4680049,-68.5159171,1,G5L 1N6,OK,street_address
