,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
10,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67 Street,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
11,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67th St,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
12,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67th Street,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
13,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67th Street,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
14,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67th Street,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
15,RANGE_INTERPOLATED,"4747 67 St, Red Deer, AB T4N 5V3, Canada",Eig0NzQ3IDY3IFN0LCBSZWQgRGVlciwgQUIgVDROIDVWMywgQ2FuYWRhIhsSGQoUChIJQVrWbrRVdFMRdKP4Sp3EhVcQiyU,"4747 67th Street,Red Deer,AB,Canada,T4N6H3",52.2884805,-113.8072121,1,T4N 5V3,OK,street_address
16,ROOFTOP,"475 Boulevard de Mortagne, Boucherville, QC J4B 1B7, Canada",ChIJp7afoskCyUwR5ISweoqDCnM,"475 Boulevard de Mortagne,Boucherville,QC,Canada,J4B1B7",45.5911663,-73.4375783,1,J4B 1B7,OK,premise
17,ROOFTOP,"475 Charolais Blvd, Brampton, ON L6Y 0M2, Canada",ChIJCy94N0EVK4gRrp5IhAZ0JiM,"475 Charolais Blvd,Brampton,ON,Canada,L6Y0M2",43.6510764,-79.7584315,1,L6Y 0M2,OK,premise
18,ROOFTOP,"475 Grand Boulevard, L'Île-Perrot, QC J7V 4X4, Canada",ChIJT2H613I4yUwRJ6wU8tjVZjc,"475 Grand Boulevard,Ile-Perrot,QC,Canada,J7V4X4",45.3873535,-73.9657016,1,J7V 4X4,OK,premise
19,ROOFTOP,"475 Grand Boulevard, L'Île-Perrot, QC J7V 4X4, Canada",ChIJT2H613I4yUwRJ6wU8tjVZjc,"475 Grand Boulevard,Ile-Perrot,QC,Canada,J7V4X4",45.3873535,-73.9657016,1,J7V 4X4,OK,premise
20,ROOFTOP,"475 Granville St, Summerside, PE C1N 4K6, Canada",ChIJwb4fHzWFX0sRjvviS-yfLqQ,"475 Granville Street,Summerside,PE,Canada,C1N3N9",46.4122254,-63.7808422,1,C1N 4K6,OK,premise
21,ROOFTOP,"475 Granville St, Summerside, PE C1N 4K6, Canada",ChIJwb4fHzWFX0sRjvviS-yfLqQ,"475 Granville Street,Summerside,PE,Canada,C1N4P7",46.4122254,-63.7808422,1,C1N 4K6,OK,premise
22,ROOFTOP,"475 Granville St, Summerside, PE C1N 4K6, Canada",ChIJwb4fHzWFX0sRjvviS-yfLqQ,"475 Granville Street,Summerside,PE,Canada,C1N4P7",46.4122254,-63.7808422,1,C1N 4K6,OK,premise
23,ROOFTOP,"475 Seymour St, Kamloops, BC V2C 2G7, Canada",ChIJbSajY6stflMRs7ZlYv0Fr4w,"475 Seymour Street,Kamloops,BC,Canada,V2C6L2",50.674693,-120.330119,1,V2C 2G7,OK,premise
24,ROOFTOP,"475 Westney Rd N, Ajax, ON L1T 3H4, Canada",ChIJi4YXYPTf1IkR1JruyX-zOnI,"475 Westney Road North,Ajax,ON,Canada,L1T3H4",43.8684579,-79.0390134,1,L1T 3H4,OK,premise
25,GEOMETRIC_CENTER,"4750 Rutherford Rd, Nanaimo, BC V9T, Canada",ChIJLSHEt6iYiFQREX2KsG5lLNg,"4750 Rutherford,Nanaimo,BC,Canada,V9T4K6",49.2180855,-124.0295551,1,V9T,OK,premise
26,GEOMETRIC_CENTER,"4750 Rutherford Rd, Nanaimo, BC V9T, Canada",ChIJLSHEt6iYiFQREX2KsG5lLNg,"4750 Rutherford Rd,Nanaimo,BC,Canada,V9T4K6",49.2180855,-124.0295551,1,V9T,OK,premise
27,GEOMETRIC_CENTER,"4750 Rutherford Rd, Nanaimo, BC V9T, Canada",ChIJLSHEt6iYiFQREX2KsG5lLNg,"4750 Rutherford Rd,Nanaimo,BC,Canada,V9T4K6",49.2180855,-124.0295551,1,V9T,OK,premise
28,GEOMETRIC_CENTER,"4750 Rutherford Rd, Nanaimo, BC V9T, Canada",ChIJLSHEt6iYiFQREX2KsG5lLNg,"4750 Rutherford Rd,Nanaimo,BC,Canada,V9T4K6",49.2180855,-124.0295551,1,V9T,OK,premise
29,GEOMETRIC_CENTER,"4750 Rutherford Rd, Nanaimo, BC V9T, Canada",ChIJLSHEt6iYiFQREX2KsG5lLNg,"4750 Rutherford Road,Nanaimo,BC,Canada,V9T4K6",49.2180855,-124.0295551,1,V9T,OK,premise
30,ROOFTOP,"4767 50 Ave, Vegreville, AB T9C 1L1, Canada",ChIJ45R90kecoFMRIT9cffuFEdw,"4767 50 Ave,Vegreville,AB,Canada,T9C1R4",53.4920015,-112.0463022,1,T9C 1L1,OK,street_address
31,ROOFTOP,"477 Dundas St, Woodstock, ON N4S 1C2, Canada",ChIJ7RXNIw0fLIgRMNv92JItMq0,"477 Dundas Street,Woodstock,ON,Canada,N4S1C2",43.1302751,-80.7570575,1,N4S 1C2,OK,premise
32,ROOFTOP,"477 Norwich Ave, Woodstock, ON N4V 1B8, Canada",ChIJHQnlxlofLIgRoJfDQWWxDaU,"477 NORWICH AVENUE,Woodstock,ON,Canada,N4S9A2",43.1169896,-80.7341093,1,N4V 1B8,OK,subpremise
33,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
34,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
35,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
36,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
37,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
38,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
39,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
40,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
41,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
42,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A4X5",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
43,ROOFTOP,"477 Paul St, Dieppe, NB E1A 1Y2, Canada",ChIJ_xWjK0u5oEwR__qnJT_mHK4,"477 Paul Street,Dieppe,NB,Canada,E1A5B2",46.0964227,-64.7613661,1,E1A 1Y2,OK,street_address
44,ROOFTOP,"478 Dundas St W, Oakville, ON L6H 6Y3, Canada",ChIJg0OgGPVnK4gRmRUtFqTJX7Q,"478 Dundas St W,Oakville,ON,Canada,L6H6Y3",43.4648387,-79.7422658,1,L6H 6Y3,OK,premise
45,ROOFTOP,"48 Bonaccord St, Moncton, NB E1C 5K7, Canada",ChIJ_w-9fzy5oEwR1Vk8vkqIFFc,"48 Bonaccord Street,Moncton,NB,Canada,E1C5K7",46.0886136,-64.7833627,1,E1C 5K7,OK,premise
46,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
47,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
48,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
49,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
50,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
51,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
52,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
53,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
54,RANGE_INTERPOLATED,"48 Kenmount Rd, St. John's, NL A1B 3P8, Canada",Ei40OCBLZW5tb3VudCBSZCwgU3QuIEpvaG4ncywgTkwgQTFCIDNQOCwgQ2FuYWRhIhoSGAoUChIJmRLgHnqjDEsRdJHfsZJgi2sQMA,"48 Kenmount Road,St. John's,NL,Canada,A1B1W3",47.55903929999999,-52.7527151,1,A1B 3P8,OK,street_address
55,GEOMETRIC_CENTER,"48 Lowe's Place, Etobicoke, ON M9P 0A2, Canada",ChIJuUgvv7wwK4gRiocNq1U15_0,"48 Lowe’S Place,Etobicoke,ON,Canada,M9P0A2",43.7087841,-79.5481391,1,M9P 0A2,OK,"establishment,furniture_store,hardware_store,home_goods_store,point_of_interest,store"
56,ROOFTOP,"48 Yonge St, Toronto, ON M5E 1G6, Canada",ChIJPUHkdi3L1IkRsArDvmIl4wA,"48 Yonge Street ,Toronto,ON,Canada,M5E1G6",43.6479678,-79.3777494,1,M5E 1G6,OK,premise
57,ROOFTOP,"480 Progress Ave, Scarborough, ON M1P 5J1, Canada",ChIJxRBoQKfR1IkRSzne1uCPbgo,"480 Progress Ave,Scarborough,ON,Canada,M1P5J1",43.7787632,-79.2599262,1,M1P 5J1,OK,street_address
58,ROOFTOP,"480 Progress Ave, Scarborough, ON M1P 5J1, Canada",ChIJxRBoQKfR1IkRSzne1uCPbgo,"480 Progress Ave,Scarborough,ON,Canada,M1P5J1",43.7787632,-79.2599262,1,M1P 5J1,OK,street_address
59,ROOFTOP,"480 Range Lake Rd #11, Yellowknife, NT X1A 3R9, Canada",EjYxMSwgNDgwIFJhbmdlIExha2UgUmQsIFllbGxvd2tuaWZlLCBOVCBYMUEgM1I5LCBDYW5hZGEiHhocChYKFAoSCf0lTwQy8dFTEdsM3zK0V05hEgIxMQ,"480 Range Lake Rd UNIT 11,Yellowknife,NT,Canada,X1A3R9",62.4466355,-114.4098476,1,X1A 3R9,OK,subpremise
60,ROOFTOP,"480 Avenue Béthany, Lachute, QC J8H 4H4, Canada",ChIJ44YlDLPbzkwRnbfH8jM5R-Y,"480 Rue Bethany,Lachute,QC,Canada,J8H4H5",45.63798730000001,-74.3301899,1,J8H 4H4,OK,premise
61,ROOFTOP,"4800 Gordon Rd, Regina, SK S4W 0B7, Canada",ChIJFfSEhUSnHlMRIR-3tMHSzvU,"4800 Gordon Road,Regina,SK,Canada,S4W0B7",50.4073703,-104.6499532,1,S4W 0B7,OK,premise
62,,,,"4800 Kingsway,  #2240,Burnaby,BC,Canada,V5H4J2",,,0,,REQUEST_DENIED,
63,,,,"4800 Kingsway, #1225,Burnaby,BC,Canada,V5H4J2",,,0,,REQUEST_DENIED,
64,,,,"4800 Kingsway, #132,Burnaby,BC,Canada,V5H4J2",,,0,,REQUEST_DENIED,
65,,,,"4800 Kingsway, #KG1,Burnaby,BC,Canada,V5H4J2",,,0,,REQUEST_DENIED,
66,ROOFTOP,"4802 Franklin Ave, Yellowknife, NT X1A 1C4, Canada",ChIJQx2xesP20VMR5LwXaVqwo7I,"4802 50th Avenue,Yellowknife,NT,Canada,X1A3S5",62.45538080000001,-114.3707814,1,X1A 1C4,OK,premise
67,ROOFTOP,"4802 56 St, Wetaskiwin, AB T9A 1V8, Canada",ChIJWSzGWjJOdVMR45qcSYNhKs8,"4802 56 Street,Wetaskiwin,AB,Canada,T9A2B1",52.9692314,-113.3908185,1,T9A 1V8,OK,street_address
68,RANGE_INTERPOLATED,"4809 50 St, Consort, AB T0C 1B0, Canada",Eic0ODA5IDUwIFN0LCBDb25zb3J0LCBBQiBUMEMgMUIwLCBDYW5hZGEiGxIZChQKEgn1KPUNMWwMUxE1gIz-uEanghDJJQ,"4809 50th St,Consort,AB,Canada,T0C1B0",52.0072887,-110.7750503,1,T0C 1B0,OK,street_address
69,ROOFTOP,"481 Boulevard des Laurentides, Saint-Jérôme, QC J7Z 4L9, Canada",ChIJPX719lIrz0wRXBVEKoup5lc,"481 Boulevard Des Laurentides,St-Jerome,QC,Canada,J7Z4L9",45.7631985,-73.9930746,1,J7Z 4L9,OK,street_address
70,ROOFTOP,"481 Gibb St, Oshawa, ON L1J 1Z4, Canada",ChIJd1YhBgYd1YkRyyVDIqGcIN0,"481 Gibb Street,Oshawa,ON,Canada,L1J1Z4",43.8851513,-78.87807149999999,1,L1J 1Z4,OK,premise
71,ROOFTOP,"481 River Ave, Winnipeg, MB R3L 0C9, Canada",ChIJxwa8WAB06lIRnxpkcby2zy8,"481 River Avenue,Winnipeg,MB,Canada,R3L0C9",49.8790622,-97.14724419999999,1,R3L 0C9,OK,premise
72,ROOFTOP,"4818 Westwinds Dr NE, Calgary, AB T3J 3Z5, Canada",ChIJ-7FfFoNkcVMRPu75Q_MjwMY,"4818 Westwinds Dr NE,Calgary,AB,Canada,T3J3Z4",51.1011335,-113.9655072,1,T3J 3Z5,OK,street_address
73,,,,"4820 Kingsway, #F109,Burnaby,BC,Canada,V5H4P1",,,0,,REQUEST_DENIED,
74,,,,"4820 Kingsway, #MK107,Burnaby,BC,Canada,V5H4P1",,,0,,REQUEST_DENIED,
75,ROOFTOP,"4821 Calgary Trail NW, Edmonton, AB T6H 5W8, Canada",ChIJp7Olg0ofoFMRacfcgRHRuoI,"4821 Calgary Trail NW,Edmonton,AB,Canada,T6H5W8",53.48603749999999,-113.4934239,1,T6H 5W8,OK,premise
76,ROOFTOP,"4823 Boulevard de l'Ormière, Québec, QC G1P 1K6, Canada",ChIJc3qpziqYuEwRd-23vooTT2c,"4823 boul. L'Ormière,Quebec,QC,Canada,G1P1K6",46.8169255,-71.330197,1,G1P 1K6,OK,street_address
77,ROOFTOP,"1350 Spring St NW #1, Atlanta, GA 30309, USA",ChIJz4_nc1oE9YgRxihstPqFSoM,,33.791638,-84.389488,1,30309,OK,"bar,establishment,food,point_of_interest,restaurant"
78,ROOFTOP,"484 Grand Lake Rd, Sydney, NS B1P 5S8, Canada",ChIJxSMfdLDkZ0sRdbiP9k163OE,"484 Grand Lake Road,Sydney,NS,Canada,B1P5S8",46.1455165,-60.1550492,1,B1P 5S8,OK,premise
79,ROOFTOP,"4841 Delta St, Delta, BC V4K 2T9, Canada",ChIJ68ZYxOnghVQRyzyrwBn8xHE,"4841 Delta St,Delta,BC,Canada,V4K2T6",49.09091859999999,-123.0863015,1,V4K 2T9,OK,premise
80,ROOFTOP,"485 The Parkway, Peterborough, ON K9J 6W8, Canada",ChIJtXajM6CN1YkRFFdehh1V658,"485 The Parkway,Peterborough,ON,Canada,K9J0B3",44.2733645,-78.34046219999999,1,K9J 6W8,OK,street_address
81,ROOFTOP,"485 The Parkway, Peterborough, ON K9J 6W8, Canada",ChIJtXajM6CN1YkRFFdehh1V658,"485 The Parkway,Peterborough,ON,Canada,K9J0B3",44.2733645,-78.34046219999999,1,K9J 6W8,OK,street_address
82,ROOFTOP,"486 Main St, O'Leary, PE C0B 1V0, Canada",ChIJGc9sQ9JqoEwRqcD9BBLe93E,"486 Main Street,O'Leary,PE,Canada,C0B1V0",46.70637379999999,-64.2276775,1,C0B 1V0,OK,premise
83,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert St N,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
84,ROOFTOP,"489 Albert St N, Regina, SK S4R 3C4, Canada",ChIJGd-UXuEeHFMRuOREpG-mmKo,"489 Albert St N (Northgate Mall),Regina ,SK,Canada,S4R3C5",50.4825077,-104.6158239,1,S4R 3C4,OK,"establishment,point_of_interest,shopping_mall"
85,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert St. N.,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
86,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert Street N,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
87,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert Street North,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
88,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert Street North,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
89,ROOFTOP,"489 Albert St N, Regina, SK S4R 2N6, Canada",ChIJT5zt5eMeHFMR5GsuF518TzQ,"489 Albert Street North,Regina,SK,Canada,S4R3C4",50.4825477,-104.6152076,1,S4R 2N6,OK,street_address
90,ROOFTOP,"490 Holland St W, Bradford, ON L3Z 0A2, Canada",ChIJh6MXBw_FKogRIWiZdBMhKQs,"490 Holland St W,Bradford,ON,Canada,L3Z0A2",44.1057076,-79.5916936,1,L3Z 0A2,OK,street_address
91,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
92,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
93,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
94,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
95,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
96,RANGE_INTERPOLATED,"4900 27 St, Vernon, BC V1T 4Y9, Canada",EiY0OTAwIDI3IFN0LCBWZXJub24sIEJDIFYxVCA0WTksIENhbmFkYSIbEhkKFAoSCSN7OJCO2H1TEY0Gra5SF_QOEKQm,"4900 27th St,Vernon,BC,Canada,V1T7G7",50.28197,-119.266703,1,V1T 4Y9,OK,street_address
