,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
46,ROOFTOP,"255 Silver Linden Dr, Richmond Hill, ON L4B 4V5, Canada",ChIJB5ood3ArK4gRFnpLwBIA0Jk,"255 SILVER LINDEN DR,Richmond Hill,ON,Canada,L4B4V5",43.8420667,-79.4158803,1,L4B 4V5,OK,premise
47,ROOFTOP,"2550 Ouellette Ave, Windsor, ON N8X 1L7, Canada",ChIJR2q8LUIsO4gR_aPHJMY-dv4,"2550 Ouellette Avenue,Windsor,ON,Canada,N8X1L7",42.2851113,-83.0170953,1,N8X 1L7,OK,premise
48,ROOFTOP,"2550 Rue Beaubien E, Montréal, QC H1Y 1G3, Canada",ChIJEYFeJVAZyUwRdr3kWiwxqUs,"2550 Rue Beaubien Est,Montreal,QC,Canada,H1Y1G3",45.549707,-73.5907608,1,H1Y 1G3,OK,street_address
49,ROOFTOP,"2555 Range Rd, Prince George, BC V2N 4G8, Canada",ChIJQaZ_O0mZiFMRIsxTFYmfpwY,"2555 Range Road,Prince George,BC,Canada,V2N4G8",53.884049,-122.7717395,1,V2N 4G8,OK,premise
50,ROOFTOP,"2555 Range Rd, Prince George, BC V2N 4G8, Canada",ChIJQaZ_O0mZiFMRIsxTFYmfpwY,"2555 Range Road,Prince George,BC,Canada,V2N4G8",53.884049,-122.7717395,1,V2N 4G8,OK,premise
51,ROOFTOP,"2575 Rue Victoria, Lachine, QC H8S 0A7, Canada",ChIJh2s4Oo0WyUwRuTa_rM7yLdk,"2575 Rue Victoria,Lachine,QC,Canada,H8S0A5",45.4356334,-73.68746949999999,1,H8S 0A7,OK,street_address
52,ROOFTOP,"2583 Pembina Hwy, Winnipeg, MB R3T 2H5, Canada",ChIJEQ_l6Il16lIRly1F8OWiwV0,"2583 Pembina Hwy,Winnipeg,MB,Canada,R3T2H5",49.7988295,-97.15777279999999,1,R3T 2H5,OK,street_address
53,ROOFTOP,"2584 46 Ave E, Calmar, AB T0C 0V0, Canada",ChIJNRGJYtT5n1MR3pP9BTZkbnI,"2584 46 Ave East,Calmar,AB,Canada,T9E1K2",53.30748149999999,-113.558081,1,T0C 0V0,OK,premise
54,ROOFTOP,"2584 46 Ave E, Calmar, AB T0C 0V0, Canada",ChIJNRGJYtT5n1MR3pP9BTZkbnI,"2584 46Th Ave East,Nisku,AB,Canada,T0C0V1",53.30748149999999,-113.558081,1,T0C 0V0,OK,premise
55,ROOFTOP,"1350 Spring St NW #1, Atlanta, GA 30309, USA",ChIJz4_nc1oE9YgRxihstPqFSoM,,33.791638,-84.389488,1,30309,OK,"bar,establishment,food,point_of_interest,restaurant"
56,ROOFTOP,"259 Bridge St, Princeton, BC V0X 1W0, Canada",ChIJ0QQs69Czg1QRL_IlALz7BdE,"259 BRIDGE ST,Princeton,BC,Canada,V0X1W0",49.4617235,-120.5096138,1,V0X 1W0,OK,premise
57,ROOFTOP,"259 Morningside Ave, Scarborough, ON M1E 3E6, Canada",ChIJVbfKV4ja1IkRjOIl8hpZNLA,"259 Morningside Ave.,Scarborough,ON,Canada,M1E3E6",43.7704834,-79.1864015,1,M1E 3E6,OK,street_address
58,ROOFTOP,"259 Reid St, Quesnel, BC V2J 2M1, Canada",ChIJw0a35FoPh1MRGQXhT8R-XGA,"259 Reid Street,Quesnel,BC,Canada,V2J2M1",52.9767438,-122.4968172,1,V2J 2M1,OK,subpremise
59,ROOFTOP,"2591 Vance Rd, Prince George, BC V2N 1N4, Canada",ChIJyzTDbEyZiFMRp0bQCN-6y9c,"2591 Vance Road,Prince George,BC,Canada,V2N1N4",53.8805231,-122.7712731,1,V2N 1N4,OK,premise
60,ROOFTOP,"26 Logiealmond Close, Dartmouth, NS B3B 0C8, Canada",ChIJ_wEGlJUmWksRj8p7ocdyg_U,"26 Logiealmond Close,Dartmouth,NS,Canada,B3B0C8",44.7040637,-63.56374650000001,1,B3B 0C8,OK,street_address
61,ROOFTOP,"26 Market St, Antigonish, NS B2G 3B4, Canada",ChIJxQiuRflEXEsRNxXD3t_HU_s,"26 Market Street,Antigonish,NS,Canada,B2G2K8",45.609232,-62.0158968,1,B2G 3B4,OK,premise
62,ROOFTOP,"26 Pinebush Rd, Cambridge, ON N1R 6J5, Canada",ChIJ3XBAza2JK4gRqZKdkxQEuJE,"26 Pinebush Road,Cambridge,ON,Canada,N1R8K5",43.4120415,-80.3260979,1,N1R 6J5,OK,premise
63,ROOFTOP,"260 Blackmarsh Rd, St. John's, NL A1E 1T2, Canada",ChIJ1Wt7dROjDEsRpvIkkS8GHwE,"260 Blackmarsh Road,St. John's,NL,Canada,A1E1T2",47.546078,-52.7443034,1,A1E 1T2,OK,premise
64,ROOFTOP,"260 Dundas St E, Trenton, ON K8V 3E2, Canada",ChIJsTksd_c91okRQ6jGwunru1c,"260 Dundas St. E,Trenton,ON,Canada,K8V1M2",44.10509,-77.558752,1,K8V 3E2,OK,street_address
65,ROOFTOP,"260 Dundas St E, Trenton, ON K8V 3E2, Canada",ChIJsTksd_c91okRQ6jGwunru1c,"260 Dundas St. E,Trenton,ON,Canada,K8V2M2",44.10509,-77.558752,1,K8V 3E2,OK,street_address
66,ROOFTOP,"260 Dundas St E, Trenton, ON K8V 3E2, Canada",ChIJsTksd_c91okRQ6jGwunru1c,"260 Dundas St. E,Trenton,ON,Canada,K8V5Z9",44.10509,-77.558752,1,K8V 3E2,OK,street_address
67,ROOFTOP,"260 Richmond St E #101, Toronto, ON M5A 1P4, Canada",EjMxMDEsIDI2MCBSaWNobW9uZCBTdCBFLCBUb3JvbnRvLCBPTiBNNUEgMVA0LCBDYW5hZGEiHxodChYKFAoSCZkSAkk3y9SJESU-_lODY8X4EgMxMDE,"260 Richmond St E SUITE 101,Toronto,ON,Canada,M5A1P4",43.653235,-79.3702878,1,M5A 1P4,OK,subpremise
68,ROOFTOP,"260 Yonge St, Toronto, ON M5G 1B1, Canada",ChIJK2W8Jcs0K4gRsqp0wMHlVVs,"260 Yonge Street,Toronto,ON,Canada,M5B2H1",43.6549077,-79.3808739,1,M5G 1B1,OK,street_address
69,ROOFTOP,"2601 Avenue de Grand-Mère, Grand-Mère, QC G9T 3R1, Canada",ChIJN87WmgdSxkwRv3x5ydgtTlU,"2601 6e Avenue,Grand-Mere,QC,Canada,G9T2L4",46.6019037,-72.7096049,1,G9T 3R1,OK,street_address
70,ROOFTOP,"2601 Skaha Lake Rd, Penticton, BC V2A 6E8, Canada",ChIJ4Z34hJSJglQR2N9wubg6tKs,"2601 Skaha lake Road,Penticton,BC,Canada,V2A6E8",49.4678701,-119.5857493,1,V2A 6E8,OK,street_address
71,ROOFTOP,"261 Oak Walk Dr, Oakville, ON L6H 6M3, Canada",ChIJx_B9hrZCK4gRkS-NSCoebmE,"261 Oak Walk Drive,Oakville,ON,Canada,L6H6M3",43.4858803,-79.7207528,1,L6H 6M3,OK,premise
72,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Calgary,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
73,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
74,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
75,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
76,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
77,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
78,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
79,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
80,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
81,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
82,ROOFTOP,"261055 Crossiron Blvd, Calgary, AB T4A 0G3, Canada",ChIJk2BwevpgcVMRsawW4E0YuEc,"261055 Crossiron Blvd,Rocky View,AB,Canada,T4A0G3",51.2032209,-113.9930715,1,T4A 0G3,OK,premise
83,ROOFTOP,"261199 Crossiron Blvd, Balzac, AB T0M 0E0, Canada",ChIJ77ASkPZgcVMRMgg16EGJJSg,"261199 Crossiron Blvd,Calgary,AB,Canada,T4A0J6",51.2089191,-113.9929469,1,T0M 0E0,OK,street_address
84,ROOFTOP,"2616 91 St NW, Edmonton, AB T6N 1N2, Canada",ChIJX7Fz8s0eoFMROb1SNKdnRNk,"2616 91 Street Northwest,Edmonton,AB,Canada,T6N1N2",53.4553336,-113.4687992,1,T6N 1N2,OK,street_address
85,ROOFTOP,"2616 91 St NW, Edmonton, AB T6N 1N2, Canada",ChIJX7Fz8s0eoFMROb1SNKdnRNk,"2616 91St Street Nw,Edmonton,AB,Canada,T6N1N2",53.4553336,-113.4687992,1,T6N 1N2,OK,street_address
86,ROOFTOP,"2622 A Faithfull Ave, Saskatoon, SK S7K 5W3, Canada",ChIJg8wy8F32BFMRRiPFWPQJEt0,"2622A Faithfull Ave,Saskatoon,SK,Canada,S7K5W3",52.169501,-106.664491,1,S7K 5W3,OK,street_address
87,ROOFTOP,"2625 Weston Rd, North York, ON M9N 3W2, Canada",ChIJzzqPSuowK4gR1Y6Wt_kjCM8,"2625 Weston Rd,North York,ON,Canada,M9N3V9",43.7120184,-79.5323052,1,M9N 3W2,OK,street_address
88,ROOFTOP,"2625a Weston Rd Unit 2-4, North York, ON M9N 3V8, Canada",EjlVbml0IDItNCwgMjYyNWEgV2VzdG9uIFJkLCBOb3J0aCBZb3JrLCBPTiBNOU4gM1Y4LCBDYW5hZGEiJBoiChYKFAoSCf1fzVnqMCuIEdpOhzdEEnZfEghVbml0IDItNA,"2625A Weston Rd, Unit 2-4,Toronto,ON,Canada,M9N3V8",43.7125245,-79.5348334,1,M9N 3V8,OK,subpremise
89,ROOFTOP,"2625a Weston Rd Unit 2-4, North York, ON M9N 3V8, Canada",EjlVbml0IDItNCwgMjYyNWEgV2VzdG9uIFJkLCBOb3J0aCBZb3JrLCBPTiBNOU4gM1Y4LCBDYW5hZGEiJBoiChYKFAoSCf1fzVnqMCuIEdpOhzdEEnZfEghVbml0IDItNA,"2625A Weston Rd, Unit 2-4,Toronto,ON,Canada,M9N3V8",43.7125245,-79.5348334,1,M9N 3V8,OK,subpremise
90,ROOFTOP,"263 Memorial Dr, Clarenville, NL A5A 1R5, Canada",ChIJETBqk3p4dEsRe2oaPMMuTCQ,"263 Memorial Drive,Clarenville,NL,Canada,A5A1R5",48.1611802,-53.96836769999999,1,A5A 1R5,OK,premise
91,ROOFTOP,"2630 Rue Masson, Montréal, QC H1Y 3E5, Canada",ChIJKQsLMeMbyUwRXVbkYjJ-fvE,"2630 Rue Masson,Montreal,QC,Canada,H1Y3E5",45.545677,-73.57613479999999,1,H1Y 3E5,OK,street_address
92,ROOFTOP,"26310 Fraser Hwy, Aldergrove, BC V4W 2Z7, Canada",ChIJGYBkVO_LhVQRxoxMp-x7yE0,"26310 Fraser Hwy,Aldergrove,BC,Canada,V4W2Z7",49.059658,-122.4955346,1,V4W 2Z7,OK,street_address
93,ROOFTOP,"3409 Rue Principale Suite 26, Tracadie-Sheila, NB E1X 1C7, Canada",ChIJgVy5AcRJn0wROp8Vw4n1DtU,"26-3409 rue Principale,Tracadie-Sheila,NB,Canada,E1X1C7",47.5211651,-64.9122731,1,E1X 1C7,OK,"electronics_store,establishment,point_of_interest,store"
94,ROOFTOP,"2635 Avenue Van Horne, Montréal, QC H3S 1P6, Canada",ChIJM0I9hpYZyUwRuKLXQmwOMqs,"2635 Avenue Van Horne,Montreal,QC,Canada,H3S1P6",45.5098724,-73.62481939999999,1,H3S 1P6,OK,street_address
95,ROOFTOP,"2640 52 St NE, Calgary, AB T1Y 3R6, Canada",ChIJPWNR0LFkcVMREiRSsLeNWhs,"2640 - 52nd St. NE,Calgary,AB,Canada,T1Y3R6",51.0753007,-113.9560488,1,T1Y 3R6,OK,premise
96,ROOFTOP,"2640 Quance St, Regina, SK S4V 2X5, Canada",ChIJw716z-8fHFMR7r3vOnnxvRc,"2640 Quance Street East,Regina,SK,Canada,S4V2X5",50.44600089999999,-104.5462418,1,S4V 2X5,OK,premise
97,ROOFTOP,"2640b Cedar Park Pl, Abbotsford, BC V2T 3S5, Canada",ChIJQaq6kE41hFQR4b2Uib_SRX4,"2640B Cedar Park PL,Abbotsford,BC,Canada,V2T3S5",49.0502338,-122.334998,1,V2T 3S5,OK,street_address
98,ROOFTOP,"265 Edinburgh Rd S, Guelph, ON N1G 2J6, Canada",ChIJNb828MyaK4gRuKndxMFjfxU,"265 Edinburgh Rd. S,Guelph,ON,Canada,N1G1J4",43.5288612,-80.2469212,1,N1G 2J6,OK,premise
