,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
90,ROOFTOP,"1185 Boulevard Moody, Terrebonne, QC J6W 3Z5, Canada",ChIJfRc712HeyEwRq65STIQyTmk,"1185 Boulevard Moody,Terrebonne,QC,Canada,J6W3K9",45.7043693,-73.6476804,1,J6W 3Z5,OK,premise
91,ROOFTOP,"119 Gale Terrace, Dartmouth, NS B3B 0C4, Canada",ChIJ_wPUcLsmWksRGDIlmYieFCY,"119 Gale Terrace,Dartmouth,NS,Canada,B3B0C4",44.697394,-63.5636374,1,B3B 0C4,OK,subpremise
92,ROOFTOP,"11900 Haney Pl, Maple Ridge, BC V2X 8T1, Canada",ChIJ5Q-6b17ThVQRimiFdkTw8RA,"11900 Haney Pl.,Maple Ridge,BC,Canada,V2X8R9",49.2183485,-122.5984989,1,V2X 8T1,OK,premise
93,ROOFTOP,"1195 Maple Ave, Milton, ON L9T 0A5, Canada",ChIJwWoM0vtuK4gR3gYQCpaKKRM,"1195 MAPLE AVENUE,Milton,ON,Canada,L9T0A5",43.5387685,-79.8684462,1,L9T 0A5,OK,premise
94,ROOFTOP,"1198 Onondaga St, Oromocto, NB E2V 1B8, Canada",ChIJ16CHT7CepkwRUr0mUJB3VmI,"1198 Onondoga St,Oromocto,NB,Canada,E2V 1J4",45.8521392,-66.4742141,1,E2V 1B8,OK,street_address
95,ROOFTOP,"1199 Lynn Valley Rd, North Vancouver, BC V7J 3H1, Canada",ChIJKU09CQtwhlQRB32tjv2riFs,"1199 Lynn Valley Rd,North Vancouver,BC,Canada,V7J3H2",49.3347256,-123.0398386,1,V7J 3H1,OK,premise
96,ROOFTOP,"120 Adelaide St W, Toronto, ON M5H 1P9, Canada",ChIJCT1vnc00K4gRICX0ruVPI0M,"120 Adelaide St W,Toronto,ON,Canada,M5H1T1",43.6499286,-79.3832479,1,M5H 1P9,OK,premise
97,RANGE_INTERPOLATED,"120 Columbus Dr, Carbonear, NL A1Y 1A6, Canada",Ei4xMjAgQ29sdW1idXMgRHIsIENhcmJvbmVhciwgTkwgQTFZIDFBNiwgQ2FuYWRhIhoSGAoUChIJ5XuDXbZRc0sRIASQpRtIP1IQeA,"120 Columbus Drive,Carbonear,NL,Canada,A1Y1B3",47.7307769,-53.2486076,1,A1Y 1A6,OK,street_address
98,ROOFTOP,"1200 37 St SW, Calgary, AB T3C 1S2, Canada",ChIJ0dmLZTpucVMRJ6fp_Kds2yY,"1200 37 Street SW,Calgary,AB,Canada,T3C1S2",51.0413976,-114.1400206,1,T3C 1S2,OK,premise
99,ROOFTOP,"1200 37 St SW, Calgary, AB T3C 1S2, Canada",ChIJ0dmLZTpucVMRJ6fp_Kds2yY,"1200 37th Street SW,Calgary,AB,Canada,T3C1S2",51.0413976,-114.1400206,1,T3C 1S2,OK,premise
100,ROOFTOP,"Galaries Chagnon, 1200 Boulevard Alphonse-Desjardins, Levis, QC G6V 6Y8, Canada",ChIJpw-yvKmVuEwRE3bkrhihKbg,"1200 boul. Alphonse-Desjardins,Levis,QC,Canada,G6V6Y8",46.7964057,-71.1717412,1,G6V 6Y8,OK,premise
101,ROOFTOP,"1200 St Laurent Blvd, Ottawa, ON K1K 3B8, Canada",ChIJpd7jg4YPzkwRUXkSXgzsekk,"1200 St. Laurent  Blvd,Ottawa,ON,Canada,K1K3B8",45.4219466,-75.6387057,1,K1K 3B8,OK,premise
102,ROOFTOP,"121 Rue de l'Église, Edmundston, NB E3V 1V5, Canada",ChIJoSs_9YmpvUwRESG8bjjD55Q,"121 rue de L'Eglise,Edmundston,NB,Canada,E3V1J9",47.3638006,-68.3307792,1,E3V 1V5,OK,street_address
103,ROOFTOP,"122 Boulevard Perron O, New Richmond, QC G0C 2B0, Canada",ChIJETgctDyymUwREncCwCXaZa8,"122 Boul. Perron Ouest,New Richmond,QC,Canada,G0C2B0",48.16218749999999,-65.8577507,1,G0C 2B0,OK,street_address
104,ROOFTOP,"1221 Boulevard Marcotte, Roberval, QC G8H 3G3, Canada",ChIJqTa0sRH5wUwR0ZkAf_q4a28,"1221 boul. Marcotte,Roberval,QC,Canada,G8H2P2",48.5233478,-72.23543830000001,1,G8H 3G3,OK,premise
105,RANGE_INTERPOLATED,"1225 Brant St, Burlington, ON L7P, Canada",EiUxMjI1IEJyYW50IFN0LCBCdXJsaW5ndG9uLCBPTiwgQ2FuYWRhIhsSGQoUChIJs7Z8b_lhK4gRDQSIUG0UhoQQyQk,"1225 Brant St,Burlington,ON,Canada,L7P1X7",43.3435508,-79.8246322,1,L7P,OK,street_address
106,ROOFTOP,"1225 St Mary's Rd, Winnipeg, MB R2M 5E5, Canada",ChIJsVEzIm926lIREz5K2fFTWtY,"1225 St. Marys Road,Winnipeg,MB,Canada,R2M5E5",49.8292939,-97.11400929999999,1,R2M 5E5,OK,premise
107,ROOFTOP,"1225 Wonderland Rd N, London, ON N6G, Canada",ChIJp-eewdDvLogR9nWuzcP_288,"1225 Wonderland Rd N,London,ON,Canada,N6G2V9",43.0047384,-81.3052118,1,N6G,OK,premise
108,ROOFTOP,"1235 Main St N, Moose Jaw, SK S6H 1G3, Canada",ChIJCWvXejTcG1MRU3-7zb0CqBA,"1235 Main St N,Moose Jaw,SK,Canada,S6H6M4",50.4043447,-105.5298077,1,S6H 1G3,OK,premise
109,ROOFTOP,"12450 149 St NW, Edmonton, AB T5V 1G9, Canada",ChIJ2Tb8UFQhoFMR3oUIOkrU--w,"12450 149th NW,Edmonton,AB,Canada,T5V1G9",53.5790106,-113.5799217,1,T5V 1G9,OK,premise
110,ROOFTOP,"1250 S Service Rd, Mississauga, ON L5E 1V4, Canada",ChIJpcclB9tHK4gRFwHHFLGwu_w,"1250 South Service Road,Etobicoke,ON,Canada,L5E 1V4",43.5930256,-79.5689483,1,L5E 1V4,OK,premise
111,ROOFTOP,"12675 Rue Sherbrooke E, Pointe-aux-Trembles, QC H1A 3V9, Canada",ChIJp3iH-CjiyEwRHfVSh7Rcs-Q,"12675 Rue Sherbrooke Est,Montreal,QC,Canada,H1A3W7",45.65457139999999,-73.512715,1,H1A 3V9,OK,street_address
112,ROOFTOP,"1275 Barton St E, Hamilton, ON L8H 2V4, Canada",ChIJN5vkGEiZLIgR49dir3LovJk,"1275 Barton St E,Hamilton,ON,Canada,L8H2V2",43.2507312,-79.8077502,1,L8H 2V4,OK,premise
113,ROOFTOP,"Exchange Tower, 130 King St W, Toronto, ON M5X 1K6, Canada",ChIJ1dz0YdI0K4gRR0dIrp_9y_Q,"130 King St West,Toronto,ON,Canada,M5X1B5",43.648528,-79.38333589999999,1,M5X 1K6,OK,premise
114,ROOFTOP,"130 Live Eight Way, Barrie, ON L4N 6P1, Canada",ChIJlZAZz1u8KogR24_nT8i8jPs,"130 Live Eight Way,Barrie,ON,Canada,L4N6P1",44.34052519999999,-79.6805115,1,L4N 6P1,OK,premise
115,ROOFTOP,"130 Ritson Rd N, Oshawa, ON L1G, Canada",ChIJY4vJIcMc1YkR88ZGdQDXCX0,"130 Ritson Rd N,Oshawa,ON,Canada,L1G0A6",43.9027021,-78.8578811,1,L1G,OK,street_address
116,ROOFTOP,"1300 King St E, Oshawa, ON L1H 8J4, Canada",ChIJDQwXvWoD1YkR3nub2rODHOE,"1300 King St E,Courtice,ON,Canada,L1H8J4",43.9072804,-78.8153399,1,L1H 8J4,OK,street_address
117,ROOFTOP,"Place Bathurst Mall, 1300 St Peter Ave, Bathurst, NB E2A 3A6, Canada",ChIJZ0vDLMWTmEwR3T3LaHDXEgU,"1300 St. Peter Avenue,Bathurst,NB,Canada,E2A3A6",47.6401609,-65.67796489999999,1,E2A 3A6,OK,premise
118,ROOFTOP,"1315 St James St, Winnipeg, MB R3H 0K9, Canada",ChIJU5Ap1aZz6lIRtWlVZuu2yHo,"1315 St. James Street,Winnipeg,MB,Canada,R3H0K9",49.9035638,-97.19858699999999,1,R3H 0K9,OK,premise
119,ROOFTOP,"132 Bennett Dr, Gander, NL A1V 2H2, Canada",ChIJs0RfyOzydksRw1jysnlhKHg,"132 Bennett Drive,Gander,NL,Canada,A1V2H2",48.9513743,-54.6032904,1,A1V 2H2,OK,premise
120,ROOFTOP,"1320 Trans-Canada Hwy, Kamloops, BC V1S 1J2, Canada",ChIJk5jBSXAsflMRgxQnZ3ByP7w,"1320 Trans Canada Highway W,Kamloops,BC,Canada,V1S1J2",50.6545578,-120.3715262,1,V1S 1J2,OK,subpremise
121,ROOFTOP,"133 Church St, Antigonish, NS B2G 2E6, Canada",ChIJw7mlkhdFXEsRvwBX8F_CtpA,"133 Church St.,Antigonish,NS,Canada,B2G2E3",45.617833,-61.98334560000001,1,B2G 2E6,OK,premise
122,ROOFTOP,"1330 S Service Rd, Stoney Creek, ON L8E 5C5, Canada",ChIJFQ6xKHGkLIgRl7UBZuYjHm4,"1330 South Service Rd.,Stoney Creek,ON,Canada,L8E5C5",43.21832930000001,-79.643952,1,L8E 5C5,OK,street_address
123,ROOFTOP,"134 Primrose Dr, Saskatoon, SK S7K 3V5, Canada",ChIJccHzzn32BFMRtgd0Jj_rPKQ,"134 PRIMROSE DR.,Saskatoon,SK,Canada,S7K5S6",52.1688865,-106.6398318,1,S7K 3V5,OK,premise
124,ROOFTOP,"1349 Lasalle Blvd, Sudbury, ON P3A 1Z2, Canada",ChIJiSuNKZwAL00R5l5_aRa7BjQ,"1349 Lasalle Blvd,Sudbury,ON,Canada,P3A1Z2",46.5199747,-80.9462428,1,P3A 1Z2,OK,street_address
125,RANGE_INTERPOLATED,"1350 16th St E, Leith, ON N0H 1V0, Canada",EikxMzUwIDE2dGggU3QgRSwgTGVpdGgsIE9OIE4wSCAxVjAsIENhbmFkYSIbEhkKFAoSCf2_D6cR_CmIEQR-zaIkCwUOEMYK,"1350 16th Street East,Owen Sound,ON,Canada,N4K6N7",44.575147,-80.9129091,1,N0H 1V0,OK,street_address
126,ROOFTOP,"1355 Kingston Rd, Pickering, ON L1V 1B8, Canada",ChIJt3qN0uDe1IkRtGYOsfjJFXI,"1355 Kingston Rd,Pickering,ON,Canada,L1V1B8",43.8361864,-79.08604150000001,1,L1V 1B8,OK,premise
127,RANGE_INTERPOLATED,"137 Countryview Dr, Dartmouth, NS B3B, Canada",EikxMzcgQ291bnRyeXZpZXcgRHIsIERhcnRtb3V0aCwgTlMsIENhbmFkYSIbEhkKFAoSCfM3aAiVJlpLEcg_u8kr6vI9EIkB,"137 Countryview Drive,Dartmouth,NS,Canada,B3B0E7",44.7046419,-63.5648285,1,B3B,OK,street_address
128,GEOMETRIC_CENTER,"137th Ave, Queens, NY, USA",ChIJl1ZV6qVmwokR72jVOxl7cqI,"137th Avenue & 66th Street,Edmonton,AB,Canada,T5C3C8",40.6759825,-73.7534629,1,,OK,route
129,GEOMETRIC_CENTER,"1380 Exmouth St, Sarnia, ON N7S 3X9, Canada",ChIJKav68HCDJYgR5pmz56-j7aI,"1380 Exmouth St,Sarnia,ON,Canada,N7S3X9",42.9850035,-82.3529875,1,N7S 3X9,OK,premise
130,ROOFTOP,"1380 London Rd, Sarnia, ON N7S 3Y1, Canada",ChIJ98C9U3KDJYgRmFe1d2VullY,"1380 London Road,Sarnia,ON,Canada,N7S1P8",42.9824949,-82.3523053,1,N7S 3Y1,OK,street_address
131,ROOFTOP,"1381 Regent St, Fredericton, NB E3C 1A2, Canada",ChIJ_Xlq6TgipEwR3ahap4qL0i4,"1381 Regent Street,Fredericton,NB,Canada,E3C 1A2",45.934473,-66.6641088,1,E3C 1A2,OK,premise
132,ROOFTOP,"1390 Riverside Dr, Timmins, ON P4R 1A5, Canada",ChIJX9GD2IOmPE0Rh3dTtkgAOE8,"1390 Riverside Drive,Timmins,ON,Canada,P4R1A5",48.4731211,-81.37751589999999,1,P4R 1A5,OK,premise
133,ROOFTOP,"140 Granite Dr, Moncton, NB E1H 2G9, Canada",ChIJ3dhdJBq_oEwRlWnRcQh5bRM,"140 Granite Drive,Moncton,NB,Canada,E1G2J7",46.128823,-64.77886509999999,1,E1H 2G9,OK,premise
134,RANGE_INTERPOLATED,"1400 Ottawa St S, Kitchener, ON N2E, Canada",EicxNDAwIE90dGF3YSBTdCBTLCBLaXRjaGVuZXIsIE9OLCBDYW5hZGEiGxIZChQKEgm5AelnvfUriBF_R5Zj5f23ZBD4Cg,"1400 OTTAWA ST S,Kitchener,ON,Canada,N2E4E2",43.4162985,-80.5121036,1,N2E,OK,street_address
135,ROOFTOP,"1401 Boulevard Talbot, Chicoutimi, QC G7H 5N6, Canada",ChIJ7SCG9tkgwEwR0_WxVN5v3yw,"1401 BOUL. TALBOT,Chicoutimi,QC,Canada,G7H4C1",48.4043941,-71.0553013,1,G7H 5N6,OK,premise
136,ROOFTOP,"1403 Central Ave, Prince Albert, SK S6V 7J4, Canada",ChIJoaI29Yh6AVMRoWvRnRu07zs,"1403 CENTRAL AVE,Prince Albert,SK,Canada,S6V7J4",53.20056049999999,-105.7568476,1,S6V 7J4,OK,street_address
137,ROOFTOP,"1411 Warden Ave, Scarborough, ON M1R 2S3, Canada",ChIJ0a17xRvS1IkR2WHjzatfIrk,"1411 Warden Ave,Scarborough,ON,Canada,M1R2S3",43.7594291,-79.2977358,1,M1R 2S3,OK,street_address
138,ROOFTOP,"142 S Albion St, Amherst, NS B4H 4H4, Canada",ChIJfdit2mdJX0sRunjG2jIU3DM,"142 South Albion Street,Amherst,NS,Canada,B4H4H4",45.8120353,-64.19977829999999,1,B4H 4H4,OK,premise
139,ROOFTOP,"1421 Harmony Rd N, Oshawa, ON L1H 7K5, Canada",ChIJ2VWDYk8b1YkRXHkNQsLootA,"1421 Harmony Rd N,Oshawa,ON,Canada,L1H7K5",43.9415163,-78.84967739999999,1,L1H 7K5,OK,premise
140,ROOFTOP,"1450 Main St S, Valley River, MB R0L 2B0, Canada",ChIJCw_BPvDu5VIRbwBbgVUxhzo,"1450 Main ST S,Dauphin,MB,Canada,R7N3H4",51.13624280000001,-100.0612962,1,R0L 2B0,OK,street_address
141,ROOFTOP,"1465 Kingsway, Sudbury, ON P3B 2E7, Canada",ChIJaX2lq30AL00RUQC6R7wztNI,"1465 Kingsway,Sudbury,ON,Canada,P3A 6B3",46.5032587,-80.9462338,1,P3B 2E7,OK,premise
142,ROOFTOP,"147 Laird Dr, East York, ON M4G 4K1, Canada",ChIJvX0Xp97M1IkRCFhvL2sKd9w,"147 Laird Drive,East York,ON,Canada,M4G 4K1",43.7098932,-79.3617131,1,M4G 4K1,OK,street_address
143,ROOFTOP,"1485 Portage Ave, Winnipeg, MB R3G 0W4, Canada",ChIJheT5Z39z6lIRnTQMEWXwDug,"1485 Portage Avenue,Winnipeg,MB,Canada,R3G0W4",49.88159410000001,-97.197071,1,R3G 0W4,OK,premise
144,GEOMETRIC_CENTER,"14879 Yonge St, Hunters Gate, Aurora, ON L4G 1M9, Canada",ChIJU-gO1_7TKogR7_E4WKkdssw,"14879 Yonge St,Aurora,ON,Canada,L4G1M9",43.9910478,-79.4649886,2,L4G 1M9,OK,"establishment,point_of_interest,store"
145,ROOFTOP,"1499 Regent Ave W, Winnipeg, MB R2C 4M4, Canada",ChIJ-Yn0H6Zw6lIRAUZeTVzzFrU,"1499 Regent Avenue,Winnipeg,MB,Canada,R2C4M4",49.8971657,-97.0515241,1,R2C 4M4,OK,street_address
146,GEOMETRIC_CENTER,"15 Westney Rd N, Ajax, ON L1T 1P5, Canada",ChIJ_0Hgjezf1IkRhPy6BUWX4og,"15 Westney rd,Ajax,ON,Canada,L1T1P4",43.858914,-79.0401394,1,L1T 1P5,OK,premise
147,GEOMETRIC_CENTER,"150 Kingston Rd E, Ajax, ON L1Z, Canada",ChIJE67IWgfg1IkRP4gyGfGgx9A,"150 Kingston Rd E,Ajax,ON,Canada,L1Z1E5",43.8645341,-79.01894639999999,1,L1Z,OK,premise
148,ROOFTOP,"1500 Avenue Atwater, Montréal, QC H3Z 1X5, Canada",ChIJoxc_YW0ayUwRTqbVIm96w0E,"1500 Atwater Ave,Montreal,QC,Canada,H3Z1X5",45.4895058,-73.5852657,1,H3Z 1X5,OK,street_address
149,ROOFTOP,"1500 Cranbrook St N, Cranbrook, BC V1C 3S8, Canada",ChIJXZvQTK7YZFMRWnSdkJwUpVg,"1500 Cranbrook St North,Cranbrook,BC,Canada,V1C 3S8",49.5248235,-115.7511836,1,V1C 3S8,OK,street_address
150,RANGE_INTERPOLATED,"1500 Fisher St, North Bay, ON P1B, Canada",EiUxNTAwIEZpc2hlciBTdCwgTm9ydGggQmF5LCBPTiwgQ2FuYWRhIhsSGQoUChIJ5XzzY-uqKU0Rjecn-xJNY0wQ3As,"1500 FISHER ST,North Bay,ON,Canada,P1B2H3",46.3128806,-79.4427789,1,P1B,OK,street_address
151,ROOFTOP,"1500 Avenue McGill College, Montréal, QC H3A 3L2, Canada",ChIJ97wSHUQayUwRegd-nPSl4s0,"1500 McGill Avenue,Montreal,QC,Canada,H3A3J5",45.5023402,-73.5723526,1,H3A 3L2,OK,street_address
152,ROOFTOP,"1500 Riverside Dr, Timmins, ON P4R 1A1, Canada",ChIJUWska4OmPE0RZdMn4ztk1aU,"1500 Riverside Drive,Timmins,ON,Canada,P4R 1A1",48.4732067,-81.3827428,1,P4R 1A1,OK,street_address
153,ROOFTOP,"151 Stone Rd W, Guelph, ON N1G 5L4, Canada",ChIJzZoDYtWEK4gR4na5UpeNT3k,"151 Stone Rd West,Guelph,ON,Canada,N1G5L4",43.5241647,-80.2320618,1,N1G 5L4,OK,premise
154,ROOFTOP,"1530 Albion Rd, Etobicoke, ON M9V 5H4, Canada",ChIJb2PbrfM6K4gR0Wmwdqg8XSo,"1530 Albion Rd ,Etobicoke,ON,Canada,M9V1B4",43.7416936,-79.58437280000001,1,M9V 5H4,OK,street_address
155,ROOFTOP,"1549 Dundas St E, Whitby, ON L1N 5R4, Canada",ChIJ7_OCycUd1YkR2YCHO_zERW4,"1549 Dundas St E,Whitby,ON,Canada,L1N5R4",43.8861199,-78.9131326,1,L1N 5R4,OK,premise
156,ROOFTOP,"1550 Upper James St, Hamilton, ON L9B 2L6, Canada",ChIJH2ZRFZaaLIgRLMY7rvM4fKU,"1550 Upper James Street,Hamilton,ON,Canada,L9B2L6",43.2036167,-79.8955239,1,L9B 2L6,OK,premise
157,ROOFTOP,"1555 Regent Ave W, Winnipeg, MB R2C 4J2, Canada",ChIJe27I2rpw6lIRd6Y-c2TVb2s,"1555 Regent Ave West,Winnipeg,MB,Canada,R2C4C7",49.8986466,-97.0619887,1,R2C 4J2,OK,premise
158,ROOFTOP,"1560 Boulevard le Corbusier, Laval, QC H7S 1Y8, Canada",ChIJ-yeQIMsjyUwRDkMQf9NFpIA,"1560 Boulevard Le Corbusier,Laval,QC,Canada,H7S1Y8",45.56136780000001,-73.7324752,1,H7S 1Y8,OK,street_address
159,ROOFTOP,"1570 18th St, Brandon, MB R7A 5C5, Canada",ChIJNd9HGgma51IR12R39QH6fCU,"1570 - 18 Street,Brandon,MB,Canada,R7A5C5",49.8235175,-99.9645633,1,R7A 5C5,OK,subpremise
160,ROOFTOP,"1570 18th St, Brandon, MB R7A 5C5, Canada",ChIJNd9HGgma51IR12R39QH6fCU,"1570 - 18th Street,Brandon,MB,Canada,R7A5C5",49.8235175,-99.9645633,1,R7A 5C5,OK,subpremise
161,ROOFTOP,"1570 Dundas St E, Mississauga, ON L4X 1L4, Canada",ChIJq9pd4PFHK4gRT9hkfljoCJY,"1570 Dundas St. East,Mississauga,ON,Canada,L4X 1L4",43.6103032,-79.5759717,1,L4X 1L4,OK,premise
162,ROOFTOP,"1571 Sandhurst Cir, Scarborough, ON M1V 1V2, Canada",ChIJfTasdkjR1IkRiyBVv-k1iPk,"1571 Sandhurst Circle,Scarborough,ON,Canada,M1V1V2",43.8092547,-79.2696046,1,M1V 1V2,OK,premise
163,ROOFTOP,"1580 Regent Ave W, Winnipeg, MB R2C 2Y9, Canada",ChIJCZNA_Llw6lIRYHoupYunulo,"1580 Regent Avenue West,Winnipeg,MB,Canada,R2C2Y9",49.896472,-97.0663931,1,R2C 2Y9,OK,premise
164,ROOFTOP,"1595 Bedford Hwy, Bedford, NS B4A 3Y4, Canada",ChIJNRpg_sSJWUsRV9GS2RRZ-Dk,"1595 Bedford Highway,Bedford,NS,Canada,B4A3Y4",44.7320648,-63.65514649999999,1,B4A 3Y4,OK,premise
165,ROOFTOP,"1600 15th Ave, Prince George, BC V2L 3X3, Canada",ChIJbfNYJRyZiFMRWOtkS8N5lOY,"1600 15th Ave.,Prince George,BC,Canada,V2L3X3",53.9103131,-122.7609,1,V2L 3X3,OK,street_address
166,ROOFTOP,"1600 Boulevard le Corbusier, Laval, QC H7S 1Z2, Canada",ChIJkZzqDzUiyUwRQrDR4-Cj3RY,"1600 Boulevard Le Corbusier,Laval,QC,Canada,H7S1Y9",45.5603711,-73.7299956,1,H7S 1Z2,OK,street_address
167,ROOFTOP,"1615 Dundas St E, Whitby, ON L1N 2K9, Canada",ChIJVSDndsYd1YkR0GgloS-WcYA,"1615 Dundas St E,Whitby,ON,Canada,L1N2L1",43.8846935,-78.9109886,1,L1N 2K9,OK,street_address
168,ROOFTOP,"1632 14 Ave NW, Calgary, AB T2N 4Y8, Canada",ChIJXcNQwJZvcVMRVpXJXh-k5ls,"1632 14 Ave NW,Calgary,AB,Canada,T2N1M7",51.0654324,-114.0996443,1,T2N 4Y8,OK,street_address
169,ROOFTOP,"1632 14 Ave NW, Calgary, AB T2N 4Y8, Canada",ChIJXcNQwJZvcVMRVpXJXh-k5ls,"1632 14th Ave NW,Calgary,AB,Canada,T2N1M7",51.0654324,-114.0996443,1,T2N 4Y8,OK,street_address
170,ROOFTOP,"1642 Merivale Rd, Nepean, ON K2G 4A1, Canada",ChIJf_oP1asHzkwR12VA_awZ96E,"1642 Merivale Rd,Nepean,ON,Canada,K2G4A1",45.3455841,-75.732034,1,K2G 4A1,OK,premise
171,ROOFTOP,"1644 Hillside Ave, Victoria, BC V8T 2C5, Canada",ChIJF6UZoopzj1QRUBmT7ir00R0,"1644 Hillside Ave,Victoria,BC,Canada,V8T2C5",48.4461325,-123.3358263,1,V8T 2C5,OK,street_address
172,ROOFTOP,"167 N Queen St, Etobicoke, ON M9C 1A7, Canada",ChIJMxW2DgJIK4gRqf_zCIFVi6Q,"167 NORTH QUEEN STREET,Etobicoke,ON,Canada,M9C1A7",43.617176,-79.55384629999999,1,M9C 1A7,OK,premise
173,ROOFTOP,"1675 Versatile Dr, Kamloops, BC V1S 1W7, Canada",ChIJy8dWhngsflMR8SDYixw3hz8,"1675 Versatile Dr,Kamloops,BC,Canada,V1S1W7",50.65486869999999,-120.3893635,1,V1S 1W7,OK,street_address
174,ROOFTOP,"1680 Richmond St, London, ON N6G 3Y9, Canada",ChIJg8gHTUPuLogR5CNJ8aXbX2M,"1680 RICHMOND ST,London,ON,Canada,N6G 3Y9",43.025599,-81.27838009999999,1,N6G 3Y9,OK,premise
175,ROOFTOP,"17 Worthington Ave, Brampton, ON L7A 2Y7, Canada",ChIJgch7U2IUK4gRNPZ8iIQoTjQ,"17 Worthington Ave.,Brampton,ON,Canada,L7A2Y7",43.681879,-79.8156247,1,L7A 2Y7,OK,street_address
176,ROOFTOP,"1700 Rue Sherbrooke, Magog, QC J1X 2T3, Canada",ChIJW_Odu903tkwRJ8oGtMHRqyc,"1700 Rue Sherbrooke,Magog,QC,Canada,J1X5B4",45.2759378,-72.13067869999999,1,J1X 2T3,OK,street_address
177,ROOFTOP,"1700 Wilson Ave, North York, ON M3L 1A3, Canada",ChIJlTpYsAMxK4gR4DVrDLWFE7U,"1700 Wilson Ave,North York,ON,Canada,M3L1B2",43.7217771,-79.5116913,1,M3L 1A3,OK,street_address
178,ROOFTOP,"1701 Merivale Rd, Nepean, ON K2E 8B8, Canada",ChIJoRKh9KsHzkwRkKtl3ai8-cA,"1701 MERIVALE ROAD,Nepean,ON,Canada,K2G3K2",45.3461431,-75.7288509,1,K2E 8B8,OK,subpremise
179,ROOFTOP,"1711 152 St, Surrey, BC V4A 4N3, Canada",ChIJcRuCH33DhVQRVkFJvx8CyCQ,"1711 152nd St.,South Surrey,BC,Canada,V4A4N3",49.0325846,-122.802211,1,V4A 4N3,OK,street_address
180,ROOFTOP,"175 Green Ln E, East Gwillimbury, ON L9N 0C9, Canada",ChIJbfVmwhrOKogRSYHanpMO-3Y,"175 Green Ln E,East Gwillimbury,ON,Canada,L3Y4V8",44.0728545,-79.482956,1,L9N 0C9,OK,premise
181,ROOFTOP,"175 Rue Principale, Cowansville, QC J2K 3L9, Canada",ChIJaQuwMZDdyUwR-MTC-DBOd2Q,"175 Rue Principale,Cowansville,QC,Canada,J2K3L9",45.2082669,-72.7459224,1,J2K 3L9,OK,premise
182,ROOFTOP,"1751 Victoria St E, Whitby, ON L1N 9W4, Canada",ChIJGyHwPo4d1YkR0KqwQ1TM82E,"1751 Victoria St E,Whitby,ON,Canada,L1N9W4",43.8667382,-78.8988438,1,L1N 9W4,OK,street_address
183,ROOFTOP,"17539 Stony Plain Rd, Edmonton, AB T5S 2S1, Canada",ChIJS3A_m-QgoFMR40qrKdvkSqs,"17539 STONY PLAIN ROAD NW,Edmonton,AB,Canada,T5S2S1",53.5406378,-113.6251519,1,T5S 2S1,OK,subpremise
184,ROOFTOP,"17600 Yonge St, Newmarket, ON L3Y 4Z1, Canada",ChIJo3eInOXRKogRoIPkGjt8Bpo,"17600 Yonge Street,Newmarket,ON,Canada,L3Y4Z1",44.0563483,-79.48530079999999,1,L3Y 4Z1,OK,"establishment,point_of_interest,shopping_mall"
185,ROOFTOP,"1779 Stone Church Rd E, Stoney Creek, ON L8J 0B4, Canada",ChIJm3ycIOmZLIgRVA1CIz66Fqk,"1779 STONE CHURCH ROAD EAST,Hamilton,ON,Canada,L8J0B4",43.1953076,-79.8112889,1,L8J 0B4,OK,premise
186,ROOFTOP,"180 Chemin Madawaska, Grand-Sault, NB E3Y 1A7, Canada",ChIJrweOHOTQvEwR-m8NZpKVYCc,"180 Madawaska Road,Grand Falls,NB,Canada,E3Y1A7",47.0542314,-67.7431539,1,E3Y 1A7,OK,premise
187,ROOFTOP,"1800 Avenue Auguste, Greenfield Park, QC J4V 3R4, Canada",ChIJazce8QsFyUwRqKJ3aC1ivQ4,"1800 AUGUSTE STREET,Greenfield Park,QC,Canada,J4V3R4",45.4845143,-73.4617545,1,J4V 3R4,OK,premise
188,ROOFTOP,"1800 Sheppard Ave E, North York, ON M2J 5A7, Canada",ChIJtRMEcPDS1IkRTPrh6IOnxFY,"1800 Sheppard Avenue East,North York,ON,Canada,M2J 5A7",43.7779901,-79.3440914,1,M2J 5A7,OK,premise
189,ROOFTOP,"18182 Yonge St, East Gwillimbury, ON L9N 0J3, Canada",ChIJm9pMcBnOKogRX6dGeQ4jNUw,"18182 Yonge Street,East Gwillimbury,ON,Canada,L9N0J3",44.07118980000001,-79.48942930000001,1,L9N 0J3,OK,"establishment,point_of_interest,store"
190,ROOFTOP,"1849 Merivale Rd, Nepean, ON K2G 1E3, Canada",ChIJM5hCW7oHzkwR4eFZJYRjr-E,"1849 Merivale Road,Nepean,ON,Canada,K2G1E3",45.3377624,-75.72242609999999,1,K2G 1E3,OK,premise
191,ROOFTOP,"1899 Brock Rd K3, Pickering, ON L1V 4H7, Canada",ChIJtbM2uEvZ1IkR9J6qwMMSYro,"1899 BROCK RD RETAIL,Pickering,ON,Canada,L1V4H7",43.8454797,-79.0725823,2,L1V 4H7,OK,"establishment,liquor_store,point_of_interest,store"
